Step,V0,V1,Epsilon,Mean,Mean+RMS,Mean-RMS,V0_added,V1_added
0,143.59038461538464,-400.0,0.018028973267590134,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,153.84676923076927,-400.0,0.012620178265073485,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,164.10315384615387,-400.0,0.029057139559776287,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,174.35953846153848,-400.0,0.047935420562656934,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,184.6159230769231,-400.0,0.06657680374043377,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,194.87230769230771,-400.0,0.08460356909112614,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,205.12869230769235,-400.0,0.10189102226064133,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,215.38507692307695,-400.0,0.11837870145095244,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,225.64146153846158,-400.0,0.1340348634493334,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,235.8978461538462,-400.0,0.14884750248086984,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,246.1542307692308,-400.0,0.1628219248236385,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,256.41061538461537,-400.0,0.17598004952303367,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,266.66700000000003,-400.0,0.1883598328753106,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,276.92338461538463,-400.0,0.2000141194239905,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,287.17976923076924,-400.0,0.21100856563939152,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,297.43615384615384,-400.0,0.2214184875229427,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,307.6925384615385,-400.0,0.2313246681909308,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,317.9489230769231,-400.0,0.24080835132222686,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,328.2053076923077,-400.0,0.24994582689016479,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,338.4616923076923,-400.0,0.25880315270398363,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,348.7180769230769,-400.0,0.2674316105184492,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,358.9744615384616,-400.0,0.27586444257451775,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,369.2308461538462,-400.0,0.2841152531886885,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,379.4872307692308,-400.0,0.29217822111912994,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,389.7436153846154,-400.0,0.3000300058709756,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,400.0,-400.0,0.30763300446839037,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,0.001,-389.7435641025641,0.3172958063746264,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,10.257384615384616,-389.7435641025641,0.29270404183175136,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,20.513769230769235,-389.7435641025641,0.268230332893438,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,30.77015384615385,-389.7435641025641,0.2439001803928001,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,41.026538461538465,-389.7435641025641,0.21974218971932247,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,51.28292307692308,-389.7435641025641,0.1957883072860309,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,61.539307692307695,-389.7435641025641,0.1720740974958699,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,71.79569230769232,-389.7435641025641,0.14863913249632482,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,82.05207692307694,-389.7435641025641,0.1255276842084107,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,92.30846153846156,-389.7435641025641,0.10279024813943988,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,102.56484615384618,-389.7435641025641,0.08048757212662744,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,112.8212307692308,-389.7435641025641,0.058703630294795466,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,123.0776153846154,-389.7435641025641,0.03760173531138245,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,133.33400000000003,-389.7435641025641,0.017857117940229476,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,143.59038461538464,-389.7435641025641,0.009568529650242246,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,153.84676923076927,-389.7435641025641,0.025616725372314436,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,164.10315384615387,-389.7435641025641,0.04395341190629848,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,174.35953846153848,-389.7435641025641,0.06191707820901664,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,184.6159230769231,-389.7435641025641,0.07921177174645473,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,194.87230769230771,-389.7435641025641,0.09574306631683008,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,205.12869230769235,-389.7435641025641,0.11146650737603302,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,215.38507692307695,-389.7435641025641,0.12636156094876294,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,225.64146153846158,-389.7435641025641,0.1404254551833556,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,235.8978461538462,-389.7435641025641,0.15367159351997972,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,246.1542307692308,-389.7435641025641,0.1661289479973958,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,256.41061538461537,-389.7435641025641,0.17784124441476865,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,266.66700000000003,-389.7435641025641,0.18886542655812427,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,276.92338461538463,-389.7435641025641,0.19926916476878828,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,287.17976923076924,-389.7435641025641,0.20912736262538437,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,297.43615384615384,-389.7435641025641,0.21851779262469795,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,307.6925384615385,-389.7435641025641,0.22751616486399526,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,317.9489230769231,-389.7435641025641,0.23619107958751406,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,328.2053076923077,-389.7435641025641,0.2445994013697548,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,338.4616923076923,-389.7435641025641,0.2527825900053402,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,348.7180769230769,-389.7435641025641,0.26076441944977036,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,358.9744615384616,-389.7435641025641,0.2685503267600768,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,369.2308461538462,-389.7435641025641,0.2761283982883737,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,379.4872307692308,-389.7435641025641,0.2834717735456445,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,389.7436153846154,-389.7435641025641,0.2905420766534907,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,400.0,-389.7435641025641,0.2972934001904349,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,0.001,-379.4871282051282,0.28785571417817246,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,10.257384615384616,-379.4871282051282,0.2638873237280719,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,20.513769230769235,-379.4871282051282,0.24008058942047064,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,30.77015384615385,-379.4871282051282,0.21646498422406826,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,41.026538461538465,-379.4871282051282,0.19307326180063983,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,51.28292307692308,-379.4871282051282,0.1699416971722687,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,61.539307692307695,-379.4871282051282,0.1471104266991923,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,71.79569230769232,-379.4871282051282,0.12462406280159076,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,82.05207692307694,-379.4871282051282,0.10253306604488463,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,92.30846153846156,-379.4871282051282,0.08089736034904012,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,102.56484615384618,-379.4871282051282,0.05979768264524777,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,112.8212307692308,-379.4871282051282,0.03938189059616068,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,123.0776153846154,-379.4871282051282,0.02017559986229461,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,133.33400000000003,-379.4871282051282,0.00866734060408279,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,143.59038461538464,-379.4871282051282,0.021924834594049036,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,153.84676923076927,-379.4871282051282,0.03930591048480256,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,164.10315384615387,-379.4871282051282,0.05644504384902019,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,174.35953846153848,-379.4871282051282,0.072943564192988,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,184.6159230769231,-379.4871282051282,0.0886932557140967,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,194.87230769230771,-379.4871282051282,0.10364988256389694,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,205.12869230769235,-379.4871282051282,0.11779691282415948,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,215.38507692307695,-379.4871282051282,0.13113678911908513,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,225.64146153846158,-379.4871282051282,0.14368827350612293,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,235.8978461538462,-379.4871282051282,0.1554851460489356,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,246.1542307692308,-379.4871282051282,0.16657480795417165,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,256.41061538461537,-379.4871282051282,0.177016232935623,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,266.66700000000003,-379.4871282051282,0.18687706241244817,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,276.92338461538463,-379.4871282051282,0.19622985725826278,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,287.17976923076924,-379.4871282051282,0.20514769956582726,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,297.43615384615384,-379.4871282051282,0.21369949312913977,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,307.6925384615385,-379.4871282051282,0.22194542132068787,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,317.9489230769231,-379.4871282051282,0.2299330590876082,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,328.2053076923077,-379.4871282051282,0.2376945845155256,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,338.4616923076923,-379.4871282051282,0.24524539790365157,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,348.7180769230769,-379.4871282051282,0.2525842592713524,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,358.9744615384616,-379.4871282051282,0.25969484233496765,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,369.2308461538462,-379.4871282051282,0.2665484210020421,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,379.4872307692308,-379.4871282051282,0.27310728841483817,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,389.7436153846154,-379.4871282051282,0.2793284727541999,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,400.0,-379.4871282051282,0.28516735114673825,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,0.001,-369.2306923076923,0.26074515244409435,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,10.257384615384616,-369.2306923076923,0.23747870702195498,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,20.513769230769235,-369.2306923076923,0.21442353777014797,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,30.77015384615385,-369.2306923076923,0.19161339244092357,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,41.026538461538465,-369.2306923076923,0.16908559701993753,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,51.28292307692308,-369.2306923076923,0.1468814714629884,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,61.539307692307695,-369.2306923076923,0.12504711235881927,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,71.79569230769232,-369.2306923076923,0.10363513126961181,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,82.05207692307694,-369.2306923076923,0.08270907513397743,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,92.30846153846156,-369.2306923076923,0.06235650283360165,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,102.56484615384618,-369.2306923076923,0.0427373611556265,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,112.8212307692308,-369.2306923076923,0.024348356469215685,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,123.0776153846154,-369.2306923076923,0.01093359759511388,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
0,133.33400000000003,-369.2306923076923,0.018277036323150062,0.08437758084249172,0.14994716757961074,0.01880799410537269,"[297.43615384615384, 164.10315384615387, 0.001]","[-102.563358974359, -235.89702564102566, -400.0]"
