Ecms,Cross_sig20e_0,Cross_sig20e_1,Cross_sig20e_2,Cross_sig20e_3,Cross_sig20e_4,Cross_sig20e_5,Cross_sig20e_6,Cross_sig20e_7,Cross_sig20e_8,Cross_sig20e_9,Cross_sig20e_10,Cross_sig21e_0,Cross_sig21e_1,Cross_sig21e_2,Cross_sig21e_3,Cross_sig21e_4,Cross_sig21e_5,Cross_sig21e_6,Cross_sig21e_7,Cross_sig21e_8,Cross_sig21e_9,Cross_sig21e_10,Cross_sig22e_0,Cross_sig22e_1,Cross_sig22e_2,Cross_sig22e_3,Cross_sig22e_4,Cross_sig22e_5,Cross_sig22e_6,Cross_sig22e_7,Cross_sig22e_8,Cross_sig22e_9,Cross_sig22e_10,Cross_sig23e_0,Cross_sig23e_1,Cross_sig23e_2,Cross_sig23e_3,Cross_sig23e_4,Cross_sig23e_5,Cross_sig23e_6,Cross_sig23e_7,Cross_sig23e_8,Cross_sig23e_9,Cross_sig23e_10,Cross_sig24e_0,Cross_sig24e_1,Cross_sig24e_2,Cross_sig24e_3,Cross_sig24e_4,Cross_sig24e_5,Cross_sig24e_6,Cross_sig24e_7,Cross_sig24e_8,Cross_sig24e_9,Cross_sig24e_10,Cross_sig25e_0,Cross_sig25e_1,Cross_sig25e_2,Cross_sig25e_3,Cross_sig25e_4,Cross_sig25e_5,Cross_sig25e_6,Cross_sig25e_7,Cross_sig25e_8,Cross_sig25e_9,Cross_sig25e_10,Cross_sig26e_0,Cross_sig26e_1,Cross_sig26e_2,Cross_sig26e_3,Cross_sig26e_4,Cross_sig26e_5,Cross_sig26e_6,Cross_sig26e_7,Cross_sig26e_8,Cross_sig26e_9,Cross_sig26e_10
23.0,5.372250807235586,4.310877663485352,6.806229061251979,6.226906541904688,6.252648224034587,5.307718130789885,4.291038997021525,4.607138848330521,4.23303909142663,4.714230271884428,5.4863810864252684,0.17259500465986344,0.10574652242727911,0.2255072514479628,0.47874498381694996,0.21002477082470383,0.0778036885940625,0.19254762823756044,0.24751996696242617,0.08323842555502114,0.24222011845332236,0.13895529312716537,0.024468074509615967,0.02421967158316951,0.024291579446051426,0.02504970668294826,0.025206081519744572,0.024694187342658047,0.024475114292791922,0.024360258765647735,0.024381754006228995,0.02424500418811082,0.02468772321171997,0.00037383625453646374,0.00037099812058860593,0.0003715567262023711,0.00037751878485714485,0.00037289901666914815,0.00037236613080171566,0.0003775072885372488,0.0003767211829206474,0.0003714001696706326,0.00037461916436143383,0.0003736631578834526,0.0005635557506118438,0.0005635934597316705,0.0005635701020763051,0.0005635326169426413,0.000563546336368681,0.0005635622803761287,0.0005635554699305878,0.0005635396453413932,0.000563573639926318,0.00056353799056863,0.0005635417917533303,6.42328896782729e-06,6.423259865329101e-06,6.423259495846878e-06,6.423322550297428e-06,6.423274448330574e-06,6.423276826872382e-06,6.423331319727055e-06,6.4233214533970795e-06,6.423264085508862e-06,6.423295826341047e-06,6.423287131962496e-06,0.959733819314919,1.1227396015783482,2.0262999372318466,1.778470059035695,1.3468422208159287,0.431491474872606,0.3460005697521167,0.7844330041751699,0.3728763369397603,1.5564362747851042,0.7427574264914556
26.0,5.182851664511821,4.134094932011212,6.765163063676854,6.1882408238016975,6.261619451341855,5.1530864759683475,4.171993877404366,4.40777505883393,4.094899812152901,4.503900816895686,5.3102584097062,0.22643977462436515,0.136644348009467,0.29916915664973676,0.6446237224583129,0.27821248972060175,0.09957425129164088,0.25164000019905153,0.3273743498355164,0.10639693940586392,0.32235506866475916,0.18149952308598172,0.0342097926079461,0.03367256252577144,0.033875397639026694,0.035362819446156823,0.035593073140079756,0.03458103544527669,0.03421404375032955,0.03405606709504472,0.03399875381798978,0.03386125254614125,0.03463377010354485,0.0005978502914847361,0.0005920867159079357,0.000593237722569917,0.0006053993936920854,0.0005959563581185989,0.0005948404233659943,0.0006053027534922428,0.0006037528924367486,0.0005928848586478352,0.0005995036048469515,0.000597501561619751,0.0009526504115946466,0.0009527330380492138,0.0009526826128394283,0.0009525956580178629,0.0009526319667063632,0.00095266855070264,0.0009526498909191439,0.0009526084197433171,0.0009526947091083038,0.0009526076417807339,0.000952621765653916,1.2396006806358884e-05,1.2395928701280923e-05,1.2395923159047584e-05,1.2396108592938049e-05,1.2395961487055018e-05,1.2395966856093565e-05,1.2396128140856888e-05,1.2396109360768293e-05,1.2395929480657486e-05,1.2396031613626235e-05,1.2395996374259255e-05,0.8892135834548762,1.0523107874251325,1.9806027506565265,1.710448460712001,1.2635835693015944,0.38365221269543737,0.3188473510868306,0.7167463990792613,0.3406796727032111,1.475419608164028,0.670210870024678
29.0,5.0016933617239125,3.9710551992497587,6.694438042479375,6.1111486405537185,6.224823971608314,5.015835943321351,4.072556911394101,4.225856115112681,3.9790796445035737,4.310303901861436,5.144938135664396,0.28534274415422667,0.1697260967654679,0.3811051472202487,0.8314539147956257,0.3539163124354694,0.12257898342056484,0.3156577076135769,0.4155418423552959,0.13073053626409425,0.4118675027117824,0.2278396832411822,0.0455475546655828,0.044528620129965724,0.044964307515949375,0.047636012313336806,0.04794684549933104,0.046119947182962306,0.04554457795903444,0.0453465878579129,0.04511785952376135,0.045036473567837465,0.046296903866439365,0.0008950227980233372,0.0008843222380412463,0.0008864418687402065,0.0009090497124932817,0.0008915164171416912,0.0008894754131079097,0.0009089199210037258,0.000905978468957791,0.0008858158535764993,0.0008980432575818043,0.000894393492835377,0.0014841557977076647,0.0014843261078913983,0.0014842212475665306,0.0014840504649269448,0.0014841159773233414,0.0014841875586153463,0.0014841537660097437,0.00148407978916687,0.001484238124883852,0.0014840723391356114,0.0014840932535724605,2.163777553265689e-05,2.1637573252686337e-05,2.1637570960741925e-05,2.1638007596358477e-05,2.163767550689144e-05,2.1637693022658055e-05,2.1638068965046386e-05,2.1637999623624893e-05,2.1637603654145465e-05,2.1637821931541623e-05,2.1637763945925315e-05,0.8224440745687929,0.9854048897635153,1.9274988545684688,1.6424124488082685,1.1840351032049101,0.33865585014785493,0.2921023001354901,0.6529989005010393,0.3093775015264377,1.397262372076554,0.6022542362344692
32.0,4.830597465694701,3.820055855694602,6.604183057452133,6.007617520098249,6.155377602389773,4.89591453205507,3.990126381673319,4.060041051167362,3.882951507131338,4.132589391736291,4.992685984664136,0.34826487567082953,0.20436408826595365,0.47008108565478324,1.035947970560589,0.43598176816185497,0.14639557602067477,0.38325726789869563,0.5104522804092815,0.1557255904942756,0.5094411912772845,0.2771994872283323,0.058432658827020756,0.056669587480812744,0.05747908949808522,0.06196140544829998,0.062347198765099865,0.05927222755451922,0.05841673190525398,0.05819113977976409,0.057652405081892955,0.057720337640979835,0.059669765542405884,0.001272201160226416,0.0012535267291409191,0.0012572643857571286,0.0012969065479579989,0.0012661047368882627,0.0012624510387162502,0.0012964818793257393,0.0012914621080351019,0.0012560811668502758,0.0012776516807573302,0.0012711084483933988,0.0021745189652619956,0.0021748308925535476,0.0021746410111171954,0.0021743158464300194,0.002174452415818262,0.0021745874022478517,0.0021745151480594416,0.0021743620891188087,0.0021746830041555754,0.002174355640083725,0.002174409420093504,3.4960025990127264e-05,3.4959585041960395e-05,3.495956452415072e-05,3.4960573424225316e-05,3.4959786069155285e-05,3.495981998646869e-05,3.4960692357088874e-05,3.49605681937426e-05,3.495961427724126e-05,3.496015046522416e-05,3.495998164648739e-05,0.7592332808559208,0.9218006919365602,1.8695524906520928,1.575150337598008,1.1080425778197789,0.2966117668512904,0.2661415259333584,0.5930945377535402,0.2792334443747446,1.3221888502142396,0.5387026255184333
35.0,4.67034257371172,3.6797400926678434,6.5013903980210115,5.886259622780489,6.062961874121258,4.792770385721264,3.922535893621827,3.9089999035850265,3.8042856324539125,3.9697400987707763,4.854510704501072,0.41421370768285115,0.24000015380979844,0.5648622464345521,1.2545441805319846,0.5232593349136017,0.17067564831841686,0.4531608788834385,0.6105445768468898,0.18094402034482204,0.613727603364822,0.3288628978392216,0.07282968140505597,0.06998113996850641,0.0713494513960713,0.07847205210478636,0.07890837944475582,0.074012120844833,0.07279422631147181,0.07256537285971776,0.07152260194345983,0.07187751345229998,0.07476407879363256,0.0017384728287859197,0.0017077492630264146,0.001713833831423539,0.0017791261596276087,0.001728466930164263,0.0017225632238204724,0.0017786312943748328,0.0017701380868775374,0.0017119967182739337,0.001747257717702233,0.0017367267321146684,0.0030328142824034288,0.0030333701725151485,0.0030330290236562085,0.003032473511930256,0.0030326908507181116,0.0030329200291911995,0.00303280444377263,0.003032564714453123,0.0030330799257134444,0.003032535363306721,0.0030326087108907274,5.3158501811534364e-05,5.3157556254568306e-05,5.315756021495588e-05,5.315954059925687e-05,5.3158058992863744e-05,5.315815099393717e-05,5.315984353426728e-05,5.315949118678276e-05,5.315773825342873e-05,5.315868975674931e-05,5.315847172182586e-05,0.6994487239609315,0.8613520547667406,1.8085757695180624,1.5091943810065365,1.0355024532652677,0.2575853786448734,0.24123494875610385,0.5369505878851144,0.25044301360779064,1.2503298987927138,0.4794134242260295
38.0,4.521121667945363,3.549030359592887,6.390970014426646,5.753358857548913,5.954812719935675,4.705616133273207,3.867959088632933,3.7714807058273094,3.741171637094843,3.820709379369666,4.730699164424873,0.48227170455139357,0.2761514623883876,0.6642614008248127,1.483621337240153,0.614646527400422,0.19514195663562273,0.5241947628584609,0.714327917543125,0.20602306506407375,0.7234013252124338,0.38218915145156407,0.0887193880764463,0.08435661873708522,0.08651713226459545,0.09734593687813753,0.09778193255559886,0.09032945646095403,0.0886576580243359,0.08846440201477446,0.08665866933928124,0.08749074214762187,0.0916131670103506,0.002299912547274019,0.0022513219880058166,0.0022610380937937435,0.0023648729690517456,0.002284131497610975,0.002274538652900393,0.002363548364153978,0.002350418550317812,0.0022578877946641818,0.0023143192119672307,0.002297146918212256,0.004068058971266719,0.004068963430983175,0.0040684134314310505,0.0040674815300487666,0.004067874710157682,0.004068256727595809,0.004068042678559536,0.004067610849054937,0.004068523395384105,0.004067580039941898,0.004067736656409249,7.697330181022366e-05,7.697150838970046e-05,7.697146880891736e-05,7.697541528894902e-05,7.697239098458653e-05,7.697254365579553e-05,7.697593358013677e-05,7.697535729755955e-05,7.69717287338878e-05,7.697374383219824e-05,7.697318053345725e-05,0.6429865344578252,0.8039508800046837,1.7458794921300864,1.444909618695874,0.966334830762035,0.2216062486239947,0.21757495752529188,0.4844850746435574,0.22314856392868032,1.181752230801099,0.42426266256676026
41.0,4.382795745567628,3.4270756012164587,6.276412956067924,5.613557173756209,5.83639200754976,4.63356628722468,3.824840196979846,3.6463331944618953,3.6919587569774452,3.68448514661835,4.6211170041906655,0.5516122546160829,0.3124100948537678,0.7671710604334736,1.7196702035234956,0.7091156633847628,0.21958179213525497,0.5953111463420901,0.8204227846138878,0.23067059242923627,0.8371995107924723,0.4366186270088601,0.1060996307523352,0.09969879279002702,0.10293703616940553,0.11880764511123099,0.11915720590909462,0.10823028411659852,0.10600566422466962,0.10590389397121447,0.1030020177921176,0.10456187678245232,0.11027236267368146,0.0029556133472183888,0.002881335120776818,0.002896771591078817,0.003056988205186517,0.002931688039731206,0.002915864856967154,0.003052381220001177,0.003034146056014375,0.0028908678532921783,0.0029798789890262967,0.002951341581792999,0.005297592880267654,0.005298888938428892,0.005298155086093548,0.005296490123645192,0.005297446623521829,0.005298099104515508,0.0052975703435529375,0.005296529089021007,0.005298575502933556,0.005296670190308994,0.005297250030570577,0.00010704120927984562,0.00010703832140679381,0.00010703776180864821,0.00010704597179023168,0.0001070390426534118,0.00010703913959630995,0.00010704627567781344,0.00010704627359370278,0.00010703748765283905,0.00010704271075745453,0.00010704040402798043,0.5897549654897407,0.7495070396916934,1.682427394595925,1.3825462647038167,0.9004683754049632,0.1886741809456174,0.19529572732015588,0.43561120216320903,0.19744971181887472,1.1164763976633352,0.3731326262459378
44.0,4.255039938878654,3.3132092254409806,6.160222392423241,5.470316489360453,5.711854067645439,4.575710555998366,3.7918426092976976,3.5325136110998505,3.655210052362959,3.560118595949354,4.525384292181097,0.6215066425256888,0.348438802777582,0.8725831183184751,1.9594200896875869,0.8057304391993525,0.24383853385893328,0.6655980054869692,0.9275856689202833,0.2546580365794826,0.9539482379882736,0.4916725044201331,0.12498506930357411,0.11592048514622899,0.12057723741333914,0.14312846167989157,0.1432602894056796,0.1277363370288631,0.12485491556215234,0.12491994418684671,0.12050532511131973,0.1231117296103812,0.13081814474162679,0.003742646550387363,0.003634034185417523,0.0036556385965176297,0.003889262160591933,0.0037075214677448898,0.003686005202751197,0.003886146797516421,0.0038563542398555306,0.0036485865483841806,0.00377512040038841,0.0037366319952294447,0.006681465666789066,0.0066836567967243354,0.0066823244978539975,0.006680098214684627,0.00668103890652727,0.006681938450711744,0.0066814125894349985,0.006680403377224753,0.006682554860832468,0.006680292862519366,0.006680670501382657,0.00014414539030882523,0.00014413957783387943,0.00014413959039050184,0.00014415182508420443,0.00014414266008921928,0.00014414322701350457,0.00014415364799980068,0.00014415152627700323,0.0001441406523516875,0.00014414657426842226,0.00014414520438998935,0.5396659908244299,0.6979377975311118,1.6189357033630456,1.322272875738053,0.8378325018254045,0.1587645336372865,0.1744871115710822,0.39023557622350014,0.17341152717492658,1.0544889771383126,0.3259058765206202
47.0,4.137429896809197,3.206914814458438,6.0442012905047795,5.326236641248306,5.584376005813723,4.531153030685788,3.7678098240348183,3.4290810959761164,3.629666716564702,3.446735212850427,4.442981044385649,0.6913246818515217,0.38396467624079333,0.9795987874282708,2.1999231284785026,0.9036540322730469,0.2678026609841955,0.7342800477466294,1.0347211054730643,0.27781237601514963,1.0725784333596255,0.5469484536997915,0.14540587831475627,0.13294421990487448,0.13941801886866845,0.17062497277117616,0.17035149374695413,0.14888348230180704,0.14523909433231452,0.14556790333441016,0.13913166302682356,0.14317889153132057,0.15334616166724313,0.004638505173955476,0.004482611261368508,0.004513900734528953,0.00485134627548689,0.004588195201927103,0.004556457502862266,0.004845017905614757,0.004803260815433141,0.004502993877155692,0.0046869036584835655,0.0046298212827373675,0.008262868123434686,0.008266033118168092,0.008264128632639256,0.008260810831880239,0.008262313368587737,0.00826364304236682,0.008262787991490939,0.0082611812876765,0.008264556487610708,0.00826108220756927,0.008261762947320062,0.0001886732271132452,0.00018866364754765996,0.00018866345693524522,0.00018868451750853055,0.00018866840221232195,0.00018866922017668486,0.00018868723827170086,0.00018868417831807704,0.0001886648354330056,0.00018867560010704665,0.00018867262285393593,0.49263135312732675,0.6491624959519773,1.5559399556086957,1.264198519588216,0.7783537515892633,0.13183294727848205,0.1552050042230988,0.3482583429285544,0.15107126384097658,0.9957513476713831,0.2824627900058658
50.0,4.029493584812053,3.1077973463938173,5.929648754395183,5.1832784486236685,5.456395411502904,4.4990324413978255,3.7517350198912887,3.3351904735024895,3.6142196726341753,3.3435366402463664,4.373311716768917,0.7605310387737374,0.4187718334549295,1.0874312536381803,2.438601620914833,1.0021509330638168,0.2914029794488249,0.8007136643049595,1.1408841881010834,0.3000079915331333,1.192133658866481,0.602113937668296,0.16740592906670004,0.15070136905713305,0.15945043140817283,0.2016565767941052,0.20072181551170676,0.1717196501593663,0.1672073435628878,0.1679206422125743,0.1588531586153792,0.16481801586753786,0.1779686327715937,0.005648579305171264,0.005429679093214457,0.005475040295544797,0.005953575456346005,0.005578389791949689,0.00553083617343475,0.005937635523584284,0.005883824740762655,0.005456968215876046,0.0057226612521881215,0.005636231968845884,0.010042630335010738,0.010046798969231219,0.01004443039578895,0.010039269021603126,0.010042199953810282,0.010044192647939987,0.010042513875879067,0.010039389423798895,0.010045619610977496,0.010039703923497179,0.010041460170726602,0.0002410849348568611,0.00024107058079581023,0.00024106881166297,0.00024110631468010624,0.00024107553658581082,0.00024107614421664536,0.00024110850569236675,0.00024110693621848256,0.00024106857370487234,0.0002410912007326793,0.00024108210556983423,0.4485610026738085,0.6031001222222421,1.49384129976099,1.2083882006297584,0.7219544912226659,0.10781947974771544,0.13747922163464388,0.309574188515394,0.13044393912739416,0.9402062178888442,0.24268094999342216
53.0,3.9307426453110486,3.0155584935206075,5.8174967114414,5.042922983903039,5.329784104284987,4.478531873222048,3.7427370307303462,3.250083892040921,3.6078867670172095,3.249798010605911,4.315745175809837,0.8286787705425325,0.4526938327442731,1.1954030400110072,2.6732653054303124,1.1005842827265155,0.3145984665453927,0.8643779694635256,1.2452762347989665,0.3211588753259753,1.311771723131363,0.6568982344055962,0.19104097078901816,0.16913131781530844,0.18067489746173715,0.2366223325871495,0.23468887062006516,0.19630277026684562,0.19082270662045753,0.19206677392775529,0.17964971269093066,0.18809808874194323,0.2048116549040282,0.006830907804280528,0.006533014861047626,0.006591974840662207,0.00724024461271755,0.006735092880985061,0.006675128559005206,0.007229988071433269,0.007147147582268865,0.006572073808236212,0.006922335881745401,0.006814881243737858,0.011962516719177252,0.011968939450834881,0.011965060367526092,0.01195850513436536,0.011961419475378321,0.011964000905960503,0.011962305545177188,0.011959279097770725,0.011965727320442987,0.011958900841289477,0.01196019184344621,0.00030210928302931706,0.00030208453788693745,0.000302084854850726,0.0003021356899006733,0.00030209817302218056,0.00030210086127668845,0.00030214380286430753,0.0003021342211164679,0.0003020899261270138,0.00030211367748345097,0.00030210901517202515,0.40736278025453787,0.5596684219283912,1.4329394365692503,1.1548739305505573,0.6685528423873159,0.08665214322876214,0.12131956331292093,0.27407363971127996,0.1115269455653487,0.887782582469872,0.20643545518776607
56.0,3.840691489631979,2.9299750592159537,5.708406851452034,4.9062871746837375,5.205977020297317,4.468882681073163,3.740041255198713,3.1730825330844823,3.60979440023974,3.164863236799335,4.2696397813455995,0.895401259762354,0.4856062802654515,1.302939762042099,2.9021058188127813,1.1984101884080212,0.33737096780900977,0.9248635758045731,1.347235851248496,0.34121147635931326,1.4307618237276487,0.7110839951464465,0.21637690817851762,0.18818075180160454,0.20309995788101665,0.2759571330266244,0.2725923482416772,0.22269881647891587,0.2161606497529842,0.21810892351250644,0.20150787556846916,0.21310078038812197,0.23401251231035802,0.008143458903329126,0.007741912632399206,0.007822266273340261,0.00870309721568896,0.008014436447773665,0.007930822856830666,0.008683023174395732,0.008574902829626474,0.007792881232147941,0.008272731589916482,0.008121471248324408,0.014074174731691258,0.014082749872802225,0.014077621083498304,0.014068617058350608,0.014072884089181503,0.014076413332736681,0.014073887428325271,0.01406945041436991,0.01407877838706284,0.014069110555971598,0.01407119101050025,0.0003718214353125582,0.000371784137086717,0.000371783897165745,0.00037186409447720337,0.0003718034429485151,0.00037180682820814326,0.00037187502864544086,0.00037186235457387085,0.00037178991782660376,0.0003718299448980389,0.0003718198226034808,0.3689427137520376,0.5187838195565546,1.3734565731081876,1.103662865892201,0.6180632228715077,0.06824987354938639,0.10672050468032834,0.24164438641407315,0.09430383910847517,0.8383995329025105,0.17359963436525438
59.0,3.7588687996812844,2.8508799167583527,5.602840492710753,4.774208896268695,5.086069024522271,4.469365145444424,3.7429643028756683,3.1035788363035666,3.6191625690851534,3.0881394806575315,4.234359150555573,0.9604034387202232,0.517419947323785,1.4095616440908243,3.1236751781825234,1.2951702025529177,0.35971887444426365,0.9818603473750143,1.4462272088840122,0.36013834662328437,1.548478654072989,0.7644989291875603,0.24348801680451926,0.2078029132756165,0.2267410049165397,0.3201269436963674,0.31478879433762375,0.2509798050149179,0.24330750423365943,0.2461618818917506,0.2244197228828404,0.23991871785368035,0.26571683488737596,0.009609139864807936,0.009077108608013695,0.009184930485895748,0.010361288276209635,0.009438573590427435,0.009323992406674364,0.010325596173788032,0.010187621032048177,0.009142593858735726,0.00978879942330213,0.009579681918853389,0.016361171438634692,0.016372287894328874,0.01636576212169416,0.01635347590098979,0.01635982155904392,0.016364568286309833,0.016360770830882387,0.01635418241074138,0.01636778534382577,0.01635409576171476,0.016357546268193524,0.0004506056217832288,0.00045055113483449816,0.0004505493378808012,0.00045067302072121507,0.0004505770612981408,0.00045058106675677223,0.0004506866959741451,0.00045067148048261174,0.00045055541869221116,0.0004506213066326481,0.00045060116391670846,0.3332055812345609,0.48036173059816223,1.3155551535686572,1.0547433945158096,0.5703971444702249,0.05252498486993318,0.0936648486056173,0.2121724971089174,0.07874743023480146,0.7919692081408631,0.14404589130371193
62.0,3.684824169752167,2.7781450734898003,5.5011095663538025,4.647310326310706,4.970888359058061,4.479307221578815,3.7509014217318315,3.041029337566862,3.6352924651704104,3.0190913641517394,4.209281873008674,1.0234529234247791,0.5480745629343509,1.5148738381721105,3.3368541359594484,1.390482853440047,0.3816518056896556,1.03514499800055,1.5418269107391702,0.3779326403085359,1.664394600945165,0.8170079936160146,0.27245505764155453,0.2279567829794047,0.25161895949570834,0.3696229885054927,0.36164568044318335,0.2812217110839823,0.2723587839804775,0.276350602748896,0.24838168748821854,0.2686536396109829,0.30007557630137605,0.01018717904073263,0.00949390953243201,0.009689135849964003,0.011067404690940918,0.010011427507949477,0.009837403684270107,0.010950448449641215,0.010871853731047931,0.009608402510786096,0.010408191676493317,0.010183642019240935,0.020011864125444756,0.01993960949850493,0.0200190414430228,0.01998454168444841,0.020069894307280567,0.02004429446071132,0.01999953222350692,0.019911039417362275,0.02007019182533787,0.019998333313091088,0.020082404551508226,0.0005286519583806992,0.0005292510465553235,0.0005285864913382454,0.0005287665584243761,0.0005282205627379355,0.0005285115015380981,0.0005288057554366787,0.0005292842946729159,0.0005283266816578092,0.0005286176875536341,0.0005281426599283989,0.30005555112681215,0.44431703200232464,1.259351176380921,1.0080897433960505,0.5254640708460401,0.03938517423534371,0.08212657621009978,0.1855434732851453,0.06482229196245592,0.748399082628695,0.11764653655715529
65.0,3.6181316172908233,2.7116667117839914,5.403414193007288,4.52604560292022,4.861052877436716,4.498082212631749,3.763316069179341,2.9849481454048465,3.6575560606717556,2.957235246375944,4.193807260002927,1.0843714519813608,0.5775333331167376,1.6185562951381427,3.5408150887390577,1.484034853525833,0.4031862400805353,1.0845690976772504,1.6337104290600335,0.39460343335199655,1.7780708780852628,0.8685062929762499,0.30336342625137513,0.2486063141255972,0.2777590231176652,0.4249549594457731,0.4135349126698551,0.3135024448217778,0.30341750854465044,0.3088081743870754,0.27339347593806984,0.29941456524704657,0.33724196264507666,0.013099990794493532,0.012211093939527018,0.012386965357388036,0.014360558681794977,0.01281538576138086,0.012628659393780772,0.014314497938831217,0.014068410796007846,0.012321793948238735,0.013391102701653779,0.013052491335619365,0.02139920356445124,0.02141877215527277,0.021407101651080396,0.021386724570738647,0.021396697184000946,0.021404477152241252,0.02139836320404287,0.02138833179030941,0.021409509741842747,0.021387207327624225,0.021392328121943027,0.0006367791430141878,0.0006366627125671265,0.0006366640537645019,0.0006369047920196103,0.0006367267137639132,0.0006367390210666457,0.0006369418454981179,0.0006368978627846467,0.0006366869533143138,0.0006368009175945488,0.0006367777634022076,0.2693968015100383,0.410564565430966,1.2049243229327136,0.9636654992398137,0.483172234084023,0.028735143300212762,0.07207307677619212,0.16164312951927018,0.05248678625835668,0.7075937383674358,0.09427453809867536
68.0,3.5583911289339074,2.6513522070940403,5.309870648125452,4.410737058242758,4.757013522787284,4.525105947165185,3.7797312374225873,2.9349010756496225,3.6853873438084537,2.902133791736013,4.187358552421006,1.1430268733020155,0.6057781796889072,1.7203537247656087,3.734983083512462,1.5755724266375792,0.4243420067539416,1.1300478391166724,1.7216388032867425,0.410171794849723,1.8891482283603245,0.9189127894826488,0.3363014512798772,0.2697198297024195,0.3051896150961517,0.48664332421098777,0.4708259330826685,0.34790000735857785,0.33659264037216685,0.3436738762033942,0.29945718039960534,0.3323160910363936,0.37736854262950237,0.015125225280479437,0.013993860436334327,0.0142199722067895,0.016753697375743393,0.014763198576468461,0.014517873311501894,0.01667646807145573,0.01637347786893617,0.014130154220580948,0.015513433375441643,0.015063584619068315,0.02415282249710682,0.024177203849800044,0.024162821000711432,0.02413671721546473,0.024150241128974237,0.024160132246606292,0.024151731260271703,0.02413811423249701,0.024166550318240887,0.024137163123421956,0.024144595533165614,0.0007445136968500243,0.0007443516259093563,0.000744351203487259,0.0007446988176216252,0.0007444365507458528,0.0007444511100023199,0.0007447454828626299,0.0007446905104719903,0.0007443773242408191,0.0007445509801522476,0.000744507657553406,0.24113407408896048,0.3790196116921636,1.152325748309837,0.921426320656483,0.44342936518386056,0.020477900629219725,0.06346689379102388,0.14035830800481897,0.04169469613404875,0.6694562361651539,0.07380416515101684
71.0,3.5052290006768576,2.597109186070372,5.22053238498108,4.3016030604268956,4.659088274430875,4.559833827882644,3.7997222420132064,2.8905004215410335,3.718274948589297,2.853390952717757,4.189384532195569,1.1993258393260975,0.6328056705937768,1.8200660282142445,3.918997452559614,1.6648930664529105,0.44513954823136803,1.1715497752754866,1.8054460683008022,0.4246675387586385,1.997337666745591,0.9681648688775613,0.37135881790455816,0.29126956055803044,0.333941467975182,0.555210694354551,0.5338784475531417,0.38449080809415115,0.3719976061856558,0.3810912909488433,0.32657655966894605,0.3674767835781019,0.4206043322146771,0.017345921122629893,0.0159225232860285,0.016211153926636523,0.01942893141116997,0.016891369892046537,0.016571262496372086,0.019301508622337593,0.018938147312189013,0.016087988181749502,0.017861341351023352,0.017267158133770888,0.027062934820370366,0.027092502171404576,0.027075438756343218,0.027041976648342292,0.02706081090343515,0.027073282792259956,0.027061497472668616,0.027042523208554936,0.027081494917000626,0.02704240411750769,0.02705367841072892,0.0008621928569998438,0.0008619721513896117,0.0008619667637903561,0.0008624650022310831,0.0008620796269269704,0.0008620950186730703,0.0008625185103636746,0.0008624566522157373,0.0008619915512095844,0.0008622572201506529,0.0008621768362044868,0.21517314766018014,0.3495983101610789,1.1015841330847698,0.8813220429933173,0.40614332390896024,0.014515800273340318,0.05626709327084667,0.12157744679916771,0.032396536246669605,0.6338891766408832,0.05611152161023014
74.0,3.4582974204500925,2.5488366910442286,5.135405972159905,4.198779602268186,4.567488864629305,4.6017579228121,3.8229106947965743,2.85140028155314,3.7557559200328137,2.8106473880827334,4.199360105877746,1.2532072823529639,0.6586236008376778,1.9175394592241757,4.0926757487391825,1.751837932511786,0.46559786982148355,1.2090876324110766,1.8850277073709587,0.4381265856215544,2.102411599046714,1.0162137655437986,0.40862502187620375,0.31323122861862585,0.36404678204942575,0.6311721948086677,0.603034776585643,0.4233480529958804,0.4097488024960976,0.4212063769690557,0.35475638965241263,0.4050175753187153,0.4670919804128104,0.016618114574892928,0.015224680713456618,0.015584654551950017,0.018831686530206948,0.016237655062294465,0.015822487275277464,0.018325306378912387,0.01822375608889537,0.015391526088448515,0.01739741726008015,0.0165809705417157,0.037223634080930434,0.036919627253481746,0.03724694197063183,0.0369282855093549,0.03743678117772742,0.037412082162672,0.03718909412781146,0.03670369786443972,0.037507781391689754,0.03698344531081332,0.037473744092952455,0.0009621565446256142,0.0009618214843887252,0.000961769029095727,0.000963804242041455,0.0009618083495785967,0.0009614702451257173,0.0009627050967941919,0.0009636342304371048,0.0009612601816311184,0.0009633928984182916,0.0009619464756118745,0.19142123010808643,0.3222180145605127,1.0527104231640019,0.8432983206979796,0.37122262766224257,0.010751363878124476,0.05043033697103727,0.10519102371149369,0.024540601977355525,0.6007955199270754,0.041074975821601356
