Ecms,Cross_sig20_0,Cross_sig20_1,Cross_sig20_2,Cross_sig20_3,Cross_sig20_4,Cross_sig20_5,Cross_sig20_6,Cross_sig20_7,Cross_sig20_8,Cross_sig20_9,Cross_sig20_10,Cross_sig21_0,Cross_sig21_1,Cross_sig21_2,Cross_sig21_3,Cross_sig21_4,Cross_sig21_5,Cross_sig21_6,Cross_sig21_7,Cross_sig21_8,Cross_sig21_9,Cross_sig21_10,Cross_sig22_0,Cross_sig22_1,Cross_sig22_2,Cross_sig22_3,Cross_sig22_4,Cross_sig22_5,Cross_sig22_6,Cross_sig22_7,Cross_sig22_8,Cross_sig22_9,Cross_sig22_10,Cross_sig23_0,Cross_sig23_1,Cross_sig23_2,Cross_sig23_3,Cross_sig23_4,Cross_sig23_5,Cross_sig23_6,Cross_sig23_7,Cross_sig23_8,Cross_sig23_9,Cross_sig23_10,Cross_sig24_0,Cross_sig24_1,Cross_sig24_2,Cross_sig24_3,Cross_sig24_4,Cross_sig24_5,Cross_sig24_6,Cross_sig24_7,Cross_sig24_8,Cross_sig24_9,Cross_sig24_10,Cross_sig25_0,Cross_sig25_1,Cross_sig25_2,Cross_sig25_3,Cross_sig25_4,Cross_sig25_5,Cross_sig25_6,Cross_sig25_7,Cross_sig25_8,Cross_sig25_9,Cross_sig25_10,Cross_sig26_0,Cross_sig26_1,Cross_sig26_2,Cross_sig26_3,Cross_sig26_4,Cross_sig26_5,Cross_sig26_6,Cross_sig26_7,Cross_sig26_8,Cross_sig26_9,Cross_sig26_10
0.001,0.004240545953944519,0.04771303521970305,0.0016309719833018654,0.0011863224336163825,0.0009952386025808835,0.0063396645437521215,0.08286548091550605,0.01232885187001509,0.049739460109733624,0.009369451097254178,0.0038368987084469452,1.7763568394002505e-14,1.1102230246251565e-14,2.220446049250313e-14,4.440892098500626e-14,2.220446049250313e-14,6.661338147750939e-15,1.9984014443252818e-14,2.6645352591003757e-14,6.661338147750939e-15,2.220446049250313e-14,1.3322676295501878e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02648438846840584,0.36076452929911174,0.0007160606140175219,0.0018977904279866564,0.01116168469240808,0.0010040327190923293,0.00034023817755013397,0.0065130250574783055,0.0004807953716357005,0.003897180875080508,0.008550526399400571
0.05,0.20713731220148635,1.7731211180629889,0.08092316632265195,0.05899598025790498,0.049546996749953554,0.3057200175402497,2.5689726998393514,0.5713155187074968,1.8324964388964267,0.44268790263237623,0.18795289672264737,2.2012813793992336e-09,1.3283285582588178e-09,2.784956709689368e-09,5.623705945367874e-09,2.587405845133617e-09,9.37550037605206e-10,2.5715252149893786e-09,3.155555816647393e-09,1.036928320985453e-09,2.9506463938844263e-09,1.7465717760956068e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.768146592723324,1.7893321634063342,0.03541233498454455,0.09174472372523557,0.45177374769522327,0.04797618154870564,0.016615242340273007,0.27124241062032883,0.023358882672955605,0.18114799353297784,0.34002067492928045
1.0,2.840242096099917,5.786800586747658,1.4095774415425373,1.068012508388013,0.9145878022957499,3.578605446806389,5.9589794273304655,4.637846646841458,5.833514484747547,4.219375516876839,2.678354142226681,1.91527296045102e-05,1.1887110873409767e-05,2.399806086073042e-05,4.750103629547198e-05,2.2379469388766893e-05,8.608825246003704e-06,2.219293357308416e-05,2.705396874524979e-05,9.444986557305413e-06,2.5399148368965285e-05,1.5379027984430138e-05,9.073913176393944e-09,8.868302536768624e-09,8.992691036269207e-09,9.32582988610875e-09,9.334502948377121e-09,9.109270671103786e-09,9.067155026798446e-09,9.087261609863617e-09,8.973678689017106e-09,9.058012562235263e-09,9.169186299118337e-09,8.79296635503124e-13,8.752998326144734e-13,8.752998326144734e-13,8.832934383917745e-13,8.752998326144734e-13,8.79296635503124e-13,8.832934383917745e-13,8.832934383917745e-13,8.752998326144734e-13,8.752998326144734e-13,8.79296635503124e-13,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,2.930988785010413e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6264674096149268,1.877153034217002,0.5828541704909562,1.1072001547516748,1.8771741570810776,0.5047799301611042,0.2261059031413888,1.2418865280328304,0.2968703630449663,1.5086535024032206,1.3230154287775129
2.0,4.218044974922407,5.9995471006712755,2.480663468425884,1.9400843213085297,1.6911212437261978,4.904384777046095,5.995523531351756,5.583626207420373,6.009604095975864,5.337280988244316,4.066647758861725,0.00016384779996991838,0.00010434978645834647,0.0002036852678966028,0.00039622684695705956,0.00019046387891519245,7.73866828351899e-05,0.0001883754307474561,0.00022839317174172535,8.422696514687189e-05,0.00021526960082951518,0.0001329986083997703,5.94658417618632e-07,5.923767432136628e-07,5.931350113286271e-07,5.987187008393846e-07,5.999256957878174e-07,5.964057505636333e-07,5.947883456869363e-07,5.940283025474002e-07,5.937310341153079e-07,5.929596507137092e-07,5.96238481698208e-07,2.2307755642714255e-10,2.2201041005587285e-10,2.226858697440548e-10,2.2387691700487267e-10,2.2294166512892843e-10,2.234292750813438e-10,2.2366108964888554e-10,2.2355717277378062e-10,2.2302959479247875e-10,2.2250201681117687e-10,2.234532558986757e-10,2.2739587990372456e-11,2.2739587990372456e-11,2.2739587990372456e-11,2.2739587990372456e-11,2.2739587990372456e-11,2.2734703009064106e-11,2.2739587990372456e-11,2.2739587990372456e-11,2.2739587990372456e-11,2.2739587990372456e-11,2.2739587990372456e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6217883423271733,1.8224684064901315,0.9777533420462565,1.5432018559018887,1.992902760691738,0.6540419765826688,0.3324626156488204,1.32733416405273,0.4195441068952026,1.8341347363395117,1.3810209665357371
5.0,5.725218720673151,5.7994028458495634,4.5192366204132455,3.7667436186612657,3.421028513626905,6.027900356124697,5.660074057779262,6.017425007557371,5.738903537460239,6.0206924556988035,5.68356096815049,0.0027624741219489657,0.001818548252192631,0.0034073175094184727,0.006512253169137505,0.00319754406685524,0.0013921860033661027,0.003135826377063111,0.0037870518350135995,0.0014975467548006272,0.0035967942258796626,0.002275519453291963,7.855379462196055e-05,7.872108511097764e-05,7.850980647283734e-05,7.859137572818753e-05,7.878932181792919e-05,7.87672003457196e-05,7.859272047250343e-05,7.839781259377787e-05,7.866649918852886e-05,7.829214206722668e-05,7.857551721413003e-05,1.4868202669049424e-07,1.4856391317152884e-07,1.487503240582555e-07,1.490143408666711e-07,1.4867490438774666e-07,1.485448364313413e-07,1.485917509036483e-07,1.4897244637879226e-07,1.4850246232711584e-07,1.4890603949879733e-07,1.4869846154397237e-07,6.051756651359597e-08,6.052188972205386e-08,6.052490864050242e-08,6.052241730003516e-08,6.052541667855849e-08,6.051298440112873e-08,6.051365852854929e-08,6.051282808172687e-08,6.051246659311005e-08,6.05121441843437e-08,6.051397116735302e-08,7.247047406622187e-11,7.245892774676577e-11,7.248202038567797e-11,7.248202038567797e-11,7.248202038567797e-11,7.245892774676577e-11,7.245892774676577e-11,7.247624722594992e-11,7.247047406622187e-11,7.248779354540602e-11,7.248202038567797e-11,1.5052799968746142,1.6757773164116498,1.616142971183261,1.9500137248903484,1.944579570586296,0.7313841337483344,0.43862531493566514,1.282436830746542,0.5214101580850543,2.0071435591047697,1.3020285942385055
8.0,6.056267154218432,5.492504114849366,5.608118428316141,4.853804229319532,4.538216690892925,6.140912771976488,5.323913947808483,5.846049679725612,5.390246986183996,5.931167599240629,6.080361787267743,0.011064047754167916,0.007290265057862122,0.013704994220429256,0.02643175811689602,0.012862523272603177,0.005604977048370152,0.012497417550216827,0.015180983644664803,0.0060081402602407685,0.014490228975976294,0.009125638227249766,0.0006428934295317212,0.0006445289590475412,0.0006424674853717782,0.0006432895029564456,0.0006452938722856238,0.000645028705611228,0.0006432578583437376,0.0006412955603982695,0.0006440485627012826,0.0006402845397235346,0.0006431503118058401,2.520192882382588e-06,2.517367002852211e-06,2.5212099687976774e-06,2.5275592339113473e-06,2.519862222882807e-06,2.5172263553585594e-06,2.518744880664059e-06,2.5267599252920547e-06,2.5160260515022514e-06,2.525005148967807e-06,2.5205625027169276e-06,1.7314582207994533e-06,1.7316305580550306e-06,1.7317399425564872e-06,1.7316478655438061e-06,1.731757968137515e-06,1.731284012596035e-06,1.7313139037966607e-06,1.7312783460177172e-06,1.7312638083133436e-06,1.7312499887012223e-06,1.731315349751128e-06,4.733454073146959e-09,4.732316760680533e-09,4.734117986515685e-09,4.7342103570713334e-09,4.734117986515685e-09,4.732824798736601e-09,4.732120473249779e-09,4.73377737009173e-09,4.732986447208987e-09,4.7346664366898494e-09,4.734077574397588e-09,1.3912231866822014,1.555514073504658,1.8922644445614178,2.0212519331383616,1.8339238163312568,0.6975685190073855,0.4530739558215595,1.1898156638941684,0.5219679623142217,1.9696547758474012,1.19122236541418
11.0,6.054947147279638,5.2060385055810166,6.217771468348639,5.510513956884044,5.264696807726035,6.02894240547594,5.039809544622216,5.585895556157849,5.081211920575127,5.701258804072255,6.113625152503169,0.027018292707245983,0.01762041032481232,0.03376260880951332,0.06631381926010871,0.03165125379292366,0.013478980450332134,0.030442006238025066,0.03733539328018898,0.01443559178289533,0.03579370980980823,0.022209488989799464,0.002248684656497968,0.0022528375035975046,0.0022459409062975944,0.002253877358834533,0.0022624342134243136,0.0022580988325620055,0.0022500135397010013,0.002242008820343866,0.002252357279301176,0.002237579631419351,0.002251162666426776,1.3834907467646929e-05,1.3821455004503491e-05,1.3816507957731261e-05,1.3869350480089082e-05,1.3820737550407358e-05,1.3823153685699197e-05,1.3851442465018238e-05,1.3882440345280855e-05,1.3802482085267798e-05,1.3864334852176086e-05,1.3835235453285577e-05,1.2712890730792736e-05,1.2714623033094341e-05,1.271559860782645e-05,1.2714723619744461e-05,1.2715735055124355e-05,1.2711231170747794e-05,1.2711561605538435e-05,1.2711182633573515e-05,1.2711047935098918e-05,1.271089336452036e-05,1.271147149228824e-05,5.654869994486944e-08,5.653104562242106e-08,5.6558906891268634e-08,5.656039636647847e-08,5.6558964622865915e-08,5.653900680968604e-08,5.652800316724438e-08,5.6553693728034204e-08,5.654129875409808e-08,5.656735302395077e-08,5.655829493633746e-08,1.2898641204518762,1.452382762644524,2.018693285838202,2.00894470288868,1.7248845029141666,0.6452361813497354,0.4428497092779313,1.0987124984632253,0.49968248168860674,1.8952161222527626,1.0872445375075679
14.0,5.930597492915949,4.947685013328655,6.556600875971955,5.899151640696736,5.730748079686285,5.8528493066887375,4.801590000666412,5.31784122633029,4.815865172352101,5.442203631947452,6.008938783500422,0.05139438842185484,0.033035904085305656,0.06490600755355125,0.13016377998551487,0.06075125696078043,0.025054800985282455,0.05779359186046662,0.0716759044113191,0.026830424256436558,0.06902763577978144,0.042035024673094945,0.005294121097829674,0.005295549757175166,0.005282754398118872,0.005322321010952091,0.005346307008703199,0.005321875845700763,0.005297174681876626,0.005275951750149499,0.005299706410875515,0.005262792094117952,0.005306249848245237,4.472182510317779e-05,4.465174466972144e-05,4.4635712781904147e-05,4.487926967655653e-05,4.4660531473006415e-05,4.466669827607461e-05,4.480895121750095e-05,4.492567555169913e-05,4.4580205247335414e-05,4.484285634820395e-05,4.4722210279068975e-05,4.9763362304222625e-05,4.9771826589495305e-05,4.9775949489294646e-05,4.9772276833337514e-05,4.977714013021384e-05,4.9755702707265925e-05,4.975755298675111e-05,4.975508678928264e-05,4.9754385726075157e-05,4.975324116518465e-05,4.97563670549539e-05,3.0929530048240395e-07,3.0917701998589564e-07,3.093662583886214e-07,3.093750682303664e-07,3.093651672614328e-07,3.0922950378098335e-07,3.091535059063233e-07,3.0932944872219537e-07,3.0924491811745725e-07,3.0942232731590025e-07,3.09360323580421e-07,1.1981334506951562,1.3603365536219894,2.069935576396432,1.9657972733623055,1.6222957845961568,0.5897420494500052,0.4231876168735429,1.0129140901585667,0.47029469624163944,1.8112818409568332,0.9915300300560528
17.0,5.7572065659866505,4.714754281912895,6.73148842650542,6.113208952282604,6.017985152219478,5.663083108887325,4.601378838962944,5.062367288886536,4.589410459173252,5.1854901577581085,5.848718976974128,0.08417430747846621,0.05325037785582021,0.10750579614223543,0.2200912417517742,0.10045423871281267,0.03998642467917923,0.09445434770326333,0.11853350759867265,0.04281955277200655,0.11471373395425477,0.06847027023147767,0.009981731186159415,0.00995968418156501,0.009947349342565026,0.01007941519034894,0.010131745140425252,0.010046236227876815,0.009986958044507332,0.009943348593823842,0.00998204279777859,0.00991226717063265,0.010021457048315696,0.0001072666324284377,0.00010697305347129316,0.00010689186937185013,0.00010776390060307506,0.00010703225619801415,0.00010711712550159902,0.00010769457233994473,0.00010792283007265979,0.00010683013449463985,0.00010758390554821418,0.00010727749750127913,0.00013649537143578527,0.00013651181479579222,0.00013652764417226848,0.00013651960636051896,0.00013654366143001084,0.00013648363213203396,0.00013647921162451837,0.00013646633585429058,0.00013647176795839044,0.00013645607080370326,0.00013648007815181273,1.089809557264232e-06,1.0893588928695408e-06,1.0901219891223946e-06,1.0901298175269858e-06,1.0900921072476422e-06,1.0895401527655224e-06,1.0892183395228017e-06,1.0899474895964545e-06,1.0896073985300347e-06,1.0903261857819757e-06,1.090065700815046e-06,1.1134749336866934,1.2758846087353102,2.0784943921654286,1.9088778742672066,1.525657921695915,0.5349232725529376,0.3991689507196421,0.9322368661784046,0.4383631575975362,1.725292324739136,0.902858030759218
20.0,5.56616672174113,4.503566316966859,6.802621355941928,6.210128006330398,6.1798660164887185,5.478784593589392,4.4328320801424805,4.825133353212321,4.396646724215246,4.941674525754322,5.668796114672353,0.12484315118354239,0.07771040928540529,0.16127769848004903,0.33657677709893363,0.15044703079027277,0.05775679496056174,0.13972597090714967,0.17746830123064106,0.061833217309266164,0.1726675995045457,0.10100971630603528,0.01637657465045006,0.016284021934291903,0.01629243397073843,0.01663648374722637,0.016732950450618844,0.016504817915249603,0.016383644552563137,0.016308127332319344,0.01635224755039566,0.016244984273760643,0.01647823756012423,0.00021319183222789917,0.00021251640950215034,0.0002124420815023953,0.00021457947043623804,0.00021268183852463096,0.00021269397452883254,0.00021404273548775166,0.00021487596713942736,0.000211981135461059,0.0002141013484582288,0.00021317282221833267,0.00029924421619709207,0.00029939433847747665,0.0002994395194351185,0.0002992598540627611,0.0002992912658066338,0.0002991292748095731,0.00029913467507824976,0.0002991806737622227,0.0002992095937210948,0.00029922559615780386,0.00029917184642513917,2.907371789095947e-06,2.9054571726305767e-06,2.9083847534749907e-06,2.9086368327213563e-06,2.9084583612615234e-06,2.9063856987754377e-06,2.9052346750546576e-06,2.907915522598614e-06,2.906574948724483e-06,2.9093298832272296e-06,2.9084149009150906e-06,1.03431292651868,1.197055162243947,2.0608410765082814,1.8452689902238442,1.4340617260942432,0.4820045738302783,0.3730317824868492,0.8561923232286919,0.40560919338850443,1.639940546881868,0.8201650287337845
